No.,대분류,중분류,소분류,데이터명(데이터 기준단위),주요 데이터내용(해당 시스템에서 추출),데이터 내용(해당 시스템에서 추출),기관명,시스템명
210,직업능력개발,자격시험,기술자격,과정평가형 능력단위,"신자격NCS차수, NCS대분류코드, NCS중분류코드, NCS소분류코드, NCS세분류코드, NCS능력단위코드, NCS능력단위코드이름, NCS능력단위수준, NCS분류코드, NCS차수","신자격NCS차수, NCS대분류코드, NCS중분류코드, NCS소분류코드, NCS세분류코드, NCS능력단위코드, NCS능력단위코드이름, NCS능력단위수준, NCS분류코드, NCS차수, 적정보유문제개수, 비고내용, 등급구분",한국산업인력공단,출제정보시스템
211,직업능력개발,자격시험,기술자격,과정평가형 종목,"신자격NCS차수, 종목코드, 종목명, NCS대분류코드, NCS차수, 시험시간, 시험문제개수,시험과목이름, 검정구분","신자격NCS차수, 종목코드, 종목명, NCS대분류코드, NCS차수, 시험시간, 시험문제개수,시험과목이름, 검정구분, 시험유의사항템플릿일련번호, 복수교시여부, 종목과목분류동일여부, 시험시작개봉여부, 시험종료개봉여부, 중앙채점여부, 시험중개봉여부, 종목등록사유내용, 실기여부, 용지코드, 시험시간면접",한국산업인력공단,출제정보시스템
212,직업능력개발,자격시험,기술자격,기술자격 과목,"과목코드, 과목명, 사용여부,사용자과목코드, 등급구분","과목코드, 과목명, 사용여부,사용자과목코드, 일몰제시작일자, 일몰제종료일자, 등급구분, 답보기개수, 적정보유문제개수",한국산업인력공단,출제정보시스템
213,직업능력개발,자격시험,기술자격,기술자격 종목 ,"종목코드, 종목명, 등급구분, 분야구분, 검정구분, 상시여부, 시험시간, 시험문제개수","종목코드, 종목명, 등급구분, 분야구분, 검정구분, 상시여부, 시험시간, 시험문제개수, 시험유의사항번호, 채점유의사항번호, 복수교시여부, 종목과목분류동일여부, 중앙채점여부, 시험과목, 시험시작개봉여부, 시험종료개봉여부 연습란출력여부, 시험중개봉여부, 공통여부 ",한국산업인력공단,출제정보시스템
214,직업능력개발,자격시험,전문자격,전문자격,"자격번호, 자격코드, 공단자격코드, 자격명, 분야사용여부, 시험차수동시여부, 출제방식구분, 난이도단계구분","자격번호, 자격코드, 공단자격코드, 자격명, 분야사용여부, 시험차수동시여부, 출제방식구분, 난이도단계구분, 유효기간기준구분, 문제유효기간월, 유효기간초과문제처리구분, 시험지선택과목전체여부, 선정제한기한일, 용지크기구분, 문제관리방식구분, 분류체게문제섞기여부",한국산업인력공단,출제정보시스템
215,직업능력개발,자격시험,전문자격,전문자격 과목,"과목번호, 과목코드, 공단과목코드, 법령과목명, 시행과목명, 난이도단계구분, 필수과목여부, 공통과목여부, 복합과목여부, 시험문제개수, 문제유효기간월","과목번호, 과목코드, 공단과목코드, 법령과목명, 시행과목명, 난이도단계구분, 필수과목여부, 공통과목여부, 복합과목여부, 시험문제개수, 문제유효기간월",한국산업인력공단,출제정보시스템
216,직업능력개발,자격시험,전문자격,전문자격 의뢰,"의뢰ID, 위원번호, 출제의뢰ID, 과목번호, 역할구분, 출제방식구분, 의뢰문제수","의뢰ID, 위원번호, 출제의뢰ID, 과목번호, 역할구분, 의뢰시작년월일, 의뢰종료년월일, 출제방식구분, 의뢰문제수, 의뢰결과특이사항, 수당지급ID, 출제완료여부, 출제카드여부",한국산업인력공단,출제정보시스템
217,직업능력개발,직업.진로,직업심리검사,직업심리검사 정보,"심리검사번호, 피검사자번호, 심리검사코드, 검사일자, 심리검사매체코드, 상담원주민등록번호, 심리검사처리결과코드, 성실성척도레벨, 정서적불안정성척도레벨, 자존검척도레벨, 연령대척도레벨, 교육레벨, 검사그룹명","심리검사번호, 피검사자번호, 심리검사코드, 검사일자, 심리검사매체코드, 검사저장페이지, 심리검사기관코드, 피검기관ID, 법무부기관코드, 검사시작시각, 피검사기관하위그룹코드, 상담담당기관코드, 상담원주민등록번호, 심리검사처리결과코드, 성실성척도레벨, 정서적불안정성척도레벨, 자존검척도레벨, 연령대척도레벨, 교육레벨, 검사그룹명",한국고용정보원,워크넷시스템
218,직업능력개발,직업.진로,직업심리검사,직업심리검사 피검사자,"피검사자번호, 회원여부, 주민등록번호, 피검사자명, 성별코드, 회원번호, 생년월일, 회원ID, 이메일, 학과코드, 검사결과(비정형), 학번, 군종, 계급","피검사자번호, 회원여부, 주민등록번호, 피검사자명, 성별코드, 회원번호, 생년월일, 회원ID, 이메일, 학과코드, 검사결과(비정형), 학번, 군종, 계급",한국고용정보원,워크넷시스템
219,직업능력개발,직업.진로,직업진로,학과정보,"KNOW계열ID, KNOW세부학과명, 학과소개, 적성 및 흥미(비정형), 관련학과(비정형), 교과목(비정형), 취득자격면허(비정형)), 개설대학(비정형), 모집현황(비정형), 진출가능, 직업(비정형)","KNOW계열ID, KNOW세부학과명, 요약보기(비정형), 학과소개(개요(비정형), 적성, 및, 흥미(비정형), 관련학과(비정형), 교과목(비정형), 취득자격면허(비정형)), 개설대학(비정형), 모집현황(비정형), 진출가능, 직업(비정형)",한국고용정보원,워크넷시스템
220,직업능력개발,직업.진로,직업진로,한국직업전망,"직업코드, 직업명, 직업영문명, 코드레벨코드, 하는일(비정형), 근무환경(비정형), 되는길(비정형), 관련학과(비정형), 관련자격(비정형), 경력개발(비정형), 일자리전망(비정형), 관련직업(비정형), 분류코드, 관련, 정보처(비정형)","직업코드, 직업명, 직업영문명, 코드레벨코드, 하는일(비정형), 근무환경(비정형), 되는길(비정형), 관련학과(비정형), 관련자격(비정형), 적성, 및, 흥미(비정형), 경력개발(비정형), 일자리전망(비정형), 관련직업(비정형), 분류코드, 관련, 정보처(비정형)",한국고용정보원,워크넷시스템
221,직업능력개발,직업.진로,직업진로지도,직업진로지도,"주민등록번호, 성명, 신청일자, 참가자구분, 주소, 프로그램유형, 프로그램명, 연락처, 학력, 운영방식, 운영기간, 수료여부, 취업구분, 취업형태","주민등록번호, 성명, 신청일자, 참가자구분, 주소, 비대면학습동의여부, 프로그램유형, 프로그램명, 연락처, 학력, 운영방식, 운영기간, 수료여부, 수료/미수료일자, 취업구분, 취업형태, 취업/창업일자, 이메일",한국고용정보원,고용24(고용행정통합포털)
222,직업능력개발,직업.진로,직업진로지도,진로개발 교육,"구직 및 재직유형, 최종학력, 온라인 교육 과정, 집합교육 과정, 화상교육 과정, 수강이력, 수료이력, 커리어인포","구직 및 재직유형, 최종학력, 온라인 교육 목록, 집합교육 목록, 화상교육 목록, 수강이력, 수료이력, 커리어인포",한국고용정보원,사이버진로교육센터
223,직업능력개발,직업.진로,직업진로,"한국직업사전, 
한국직업정보","직업사전대, 중, 소, 세, 세세분류코드, 세세분류직업명, 직무개요, 수행직무, 산업분류코드, 부가직업정보, KNOW직업분류코드, KNOW직업분류명, KNOW직업코드, KNOW직업명, 녹색직업분류코드, 직무개요(비정형), 수행직무(비정형), 관련직업ㅁ(비정형), 필요 기술 및 지식(비정형), 학력분포(비정형), 전공학과분포(비정형), 임금(비정형), 일자리 현황(비정형)","직업사전대분류코드, 중분류코드, 소분류코드, 세분류코드, 세세분류코드, 세세분류직업명, 직무개요, 수행직무, 산업분류코드, 부가직업정보(정규교육, 구분코드, 숙련기간코드, 직무기능구분코드, 작업강도코드, 작업장소코드, 조사연도, 육체활동코드, 작업환경코드, 유사명칭, 멀티텍스트, 관련직업(비정형), 자격/면허(비정형), 고용직업분류(비정형), 표준직업분류(비정형), 표준산업분류(비정형), 비고(비정형)), KNOW직업분류코드, KNOW직업분류명, KNOW직업코드, KNOW직업명, 녹색직업분류코드, 직무개요(비정형), 수행직무(비정형), 관련직업(비정형), 필요 기술 및 지식(비정형), 학력분포(비정형), 전공학과분포(비정형), 임금(비정형), 직업만족도(비정형), 전문가가 분석한 일자리 전망(비정형), 재직자가 생각하는 일자리 전망(비정형), 일자리 현황(비정형), 업무수행능력 중요도(비정형), 업무수행능력 수준(비정형), 지식 중요도(비정형), 지식 수준(비정형), 업무환경 중요도(비정형), 성격 중요도(비정형), 흥미 중요도(비정형), 가치관 중요도(비정형), 업무활동 중요도(비정형), 업무활동 수준(비정형), 전직가능직업(비정형)",한국고용정보원,임금직업포털
224,직업능력개발,직업.진로,직업진로,한국직업전망,"직업코드, 직업명, 직업영문명, 코드레벨코드, 하는일(비정형), 근무환경(비정형), 되는길(비정형), 관련학과(비정형), 관련자격(비정형), 경력개발(비정형), 일자리전망(비정형), 관련직업(비정형), 분류코드, 관련, 정보처(비정형)","직업코드, 직업명, 직업영문명, 코드레벨코드, 하는일(비정형), 근무환경(비정형), 되는길(비정형), 관련학과(비정형), 관련자격(비정형), 적성, 및, 흥미(비정형), 경력개발(비정형), 일자리전망(비정형), 관련직업(비정형), 분류코드, 관련, 정보처(비정형)",한국고용정보원,임금직업포털
225,직업능력개발,직업능력개발훈련,원격훈련,원격훈련 과정,"훈련기관PK, 과정PK, 과정명, 총교육시간, 우편과정여부, 과정인정코드","훈련기관PK, 과정PK, 과정명, 총교육시간, 우편과정여부, 과정인정코드, 변경상태,  등록일시, 일련번호, 과정유효여부",한국산업인력공단,원격훈련모니터링시스템
226,직업능력개발,직업능력개발훈련,원격훈련,원격훈련 훈련생,"훈련기관PK, 회원PK, 회원이름, 생년월일, 수강자 소속, 비용수급사업장","훈련기관PK, 회원PK, 회원이름, 생년월일, 수강자 소속, 비용수급사업장, 등록일시, 우편번호, 변경상태 일련번호, 이메일, 핸드폰번호, 연락처, 훈련생구분, 비정규직구분",한국산업인력공단,원격훈련모니터링시스템
